UPM,HVIVIEN,HHOGAR,HZONA,HLINEA,P202,P203,PDIA_204,PMES_204,PANO_204,P205,P206,P207,P208,P209,H201A,p301,P302,P303,P304,P401,P402,P403,P404,P405,P501,P502,P503,P504,P505,P506,P507,P508,P509,P510,P511,P512,P513,P514,P515,P516,P517,P517A,P518,P519,P520,P521,HPROVI,HDIA,HMES,HANO,H001,F_expansión,F_ponderación,Region,ESTRATO,grup_sec
1380,21,1,1,2,1,28,7,9,1993,3,1,1,7,1,2,1,1,4,2,2, , , , ,1, , , , , , , , , , , , ,432,4100,7, ,45,2,2, , ,28,20,9,2022,1,69.8045329833748,.694248593130804,2,3,3
1380,22,1,1,1,2,80,98,98,1955,1,1,1,3,1,2,1,2,3,1,2, , , , ,2,2,2,2,2,2,6,2,11,2, , ,2, , , , , , , , , ,28,28,6,2022,1,69.8045329833748,.694248593130804,2,3,4
1380,23,1,1,1,1,48,23,11,1973,1,1,1,6,1,2,1,2,2,8,2, , , , ,1, , , , , , , , , , , , ,522,4510,3, ,45,3,2, , ,28,9,7,2022,1,69.8045329833748,.694248593130804,2,3,4
1380,24,1,1,1,2,71,4,4,1951,2,1,1,1,1,1,1,2,3,1,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,2, , , , , , , , , ,28,28,6,2022,1,69.8045329833748,.694248593130804,2,3,5
1380,24,1,1,2,1,68,98,98,1954,1,1,1,1,1,2,1,2,3,3,2, , , , ,1, , , , , , , , , , , , ,524,4752,4, ,60,3,2, , ,28,28,6,2022,1,69.8045329833748,.694248593130804,2,3,5
1381,2,1,1,1,1,37,23,8,1984,1,1,2,2,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,752,1622,7, ,40,3,2, , ,28,25,8,2022,1,86.2291289794629,.857601203279229,2,3,3
1381,2,1,1,2,2,26,23,5,1996,2,1,1,2,1,1,1,2,4,0,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,1,531,8890,3, ,40,3,3, , ,28,25,8,2022,1,86.2291289794629,.857601203279229,2,3,3
1381,2,1,1,3,2,16,26,9,2005,11,1,1,7,3,1,1,1,3,2,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,28,25,8,2022,1,86.2291289794629,.857601203279229,2,3,3
1381,2,1,1,4,1,4,18,7,2017,3,1,1, , ,1,2,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,28,25,8,2022,1,86.2291289794629,.857601203279229,2,3,3
1381,2,1,1,5,2,3,17,1,2019,3,1,1, , ,2,2,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,28,25,8,2022,1,86.2291289794629,.857601203279229,2,3,3
1381,3,1,1,1,1,36,30,8,1985,1,1,2,2,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,524,4711,3, ,84,3,2, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,3,1,1,2,2,30,15,7,1991,2,1,1,2,1,1,1,2,3,3,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,1,524,4711,3, ,84,3,3, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,3,1,1,3,1,17,30,5,2005,13,1,1,7,3,1,1,1,2,7,2, , , , ,1, , , , , , , , , , , , ,524,4711,3, ,75,3,2, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,3,1,1,4,2,12,9,11,2009,13,1,1,7, ,1,1,1,2,5,2, , , , ,1, , , , , , , , , , , , ,524,4711,3, ,36,3,2, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,3,1,1,5,1,6,14,6,2016,3,1,1, , ,1,2,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,3,1,1,6,1,1,27,11,2020,3,1,1, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,4,1,1,1,2,34,4,10,1987,1,1,2,6,1,1,1,2,4,0,2, , , , ,1, , , , , , , , , , , , ,524,7310,3, ,48,3,2, , ,28,13,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,4,1,1,2,2,18,8,5,2004,3,1,2,6,1,1,1,1,3,3,2, , , , ,1, , , , , , , , , , , , ,524,5610,3, ,60,3,2, , ,28,13,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,4,1,1,3,1,10,26,9,2013,3,1,1, , ,2,1,1,2,2,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,28,13,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,6,1,1,1,2,25,13,8,1996,1,1,1,2,1,1,1,2,2,1,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,1,524,7310,3, ,24,3,3, , ,28,14,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,6,1,1,2,2,7,13,3,2015,3,1,1, , ,1,2,1,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,28,14,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,6,1,1,3,2,4,10,8,2017,3,1,1, , ,2,2,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,28,14,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,7,1,1,1,2,59,28,11,1962,1,1,1,6,1,1,1,2,3,3,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,1,512,5610,3, ,48,3,3, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,7,1,1,2,1,11,24,11,2010,5,1,1, , ,2,1,1,2,6,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,9,1,1,1,1,50,29,7,1972,1,1,1,1,1,1,1,2,4,4,2, , , , ,1, , , , , , , , , , , , ,134,4659,4, ,48,3,2, , ,28,25,8,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,9,1,1,2,2,41,23,12,1980,2,1,1,1,1,1,1,2,5,2,2, , , , ,1, , , , , , , , , , , , ,411,729,3, ,48,3,2, , ,28,25,8,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,9,1,1,3,1,21,29,7,2001,3,1,1,7,1,1,1,1,4,0,2, , , , ,1, , , , , , , , , , , , ,524,4659,3, ,48,3,2, , ,28,25,8,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,9,1,1,4,2,14,26,9,2007,3,1,1,7, ,2,1,1,3,1,2, , , , ,1, , , , , , , , , , , , ,422,4659,3, ,12,3,2, , ,28,25,8,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,10,1,1,1,1,32,13,2,1990,1,1,1,6,1,1,1,2,4,4,2, , , , ,1, , , , , , , , , , , , ,421,146,3, ,44,3,2, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,10,1,1,2,1,13,29,7,2008,3,1,1,7, ,1,1,1,2,7,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,10,1,1,3,2,11,24,5,2011,3,1,1, , ,1,1,1,2,5,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,10,1,1,4,2,5,17,2,2017,3,1,1, , ,2,2,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,12,1,1,1,1,35,12,6,1987,1,1,1,6,1,2,1,2,3,4,1,1,3,1, ,1, , , , , , , , , , , , ,421,6492,7, ,4,1,2, , ,28,14,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,13,1,1,1,2,27,25,4,1995,2,1,1,1,1,1,1,2,4,4,2, , , , ,1, , , , , , , , , , , , ,226,8620,3, ,48,3,2, , ,28,14,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,13,1,1,2,1,27,25,5,1995,1,1,1,1,1,2,1,2,4,4,1,8,3,1, ,1, , , , , , , , , , , , ,343,7420,6, ,48,3,2, , ,28,14,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,14,1,1,1,2,62,21,5,1960,1,1,1,3,1,2,1,2,2,4,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,1,911,9700,8, ,35,2,3, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,16,1,1,1,2,43,9,9,1978,1,1,1,2,1,1,1,2,4,1,2, , , , ,1, , , , , , , , , , , , ,333,6820,3, ,48,3,2, , ,28,14,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,16,1,1,2,1,38,25,9,1983,2,1,1,2,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,723,4540,3, ,48,3,2, , ,28,14,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,16,1,1,3,2,23,30,9,1998,3,1,1,6,1,1,1,1,4,0,2, , , , ,2,2,2,2,2,2,3,1, , , , ,1,523,4711,3, ,48,3,3, , ,28,14,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,16,1,1,4,1,14,28,1,2008,3,1,1,7, ,1,1,1,3,2,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,28,14,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,16,1,1,5,1,3,28,5,2019,5,1,1, , ,2,2,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,28,14,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,17,1,1,1,2,58,5,10,1963,7,1,1,3,1,1,1,2,2,3,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,2, , , , , , , , , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,3
1381,17,1,1,2,1,37,29,6,1985,1,1,1,2,1,1,1,2,3,3,2, , , , ,1, , , , , , , , , , , , ,522,4711,4, ,48,3,2, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,3
1381,17,1,1,3,2,33,15,6,1989,2,1,1,2,1,1,1,2,4,1,2, , , , ,1, , , , , , , , , , , , ,524,4711,7, ,48,3,2, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,3
1381,17,1,1,4,2,13,18,3,2009,3,1,1,7, ,1,1,1,2,7,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,3
1381,17,1,1,5,2,5,27,7,2016,3,1,1, , ,2,2,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,3
1381,19,1,1,1,1,34,21,12,1987,1,1,1,2,1,1,1,2,3,1,2, , , , ,1, , , , , , , , , , , , ,713,4520,7, ,48,1,2, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,19,1,1,2,1,30,1,11,1991,12,1,1,7,1,1,1,2,2,8,2, , , , ,1, , , , , , , , , , , , ,713,4520,3, ,48,1,2, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,19,1,1,3,2,24,11,2,1998,2,1,1,2,1,1,1,2,3,4,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,2, , , , , , , , , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,19,1,1,4,1,5,25,2,2017,3,1,1, , ,1,2,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,19,1,1,5,1,3,16,2,2019,3,1,1, , ,2,2,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,21,1,1,1,2,26,28,2,1996,1,1,1,7,1,2,1,1,4,2,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,28,13,7,2022,1,86.2291289794629,.857601203279229,2,3,3
1381,22,1,1,1,2,75,8,7,1947,1,1,1,3,1,1,1,2,2,8,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,1,911,9700,8, ,35,2,3, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,22,1,1,2,1,42,13,3,1980,3,1,1,7,1,1,1,2,4,4,2, , , , ,1, , , , , , , , , , , , ,261,6910,6, ,48,3,2, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,22,1,1,3,2,34,12,5,1988,3,1,1,6,1,1,1,2,3,4,2, , , , ,2,2,2,2,2,2,96,2,96,2, , ,1,911,9700,8, ,40,2,3, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,22,1,1,4,2,13,9,2,2009,5,1,1,7, ,1,1,1,2,6,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,22,1,1,5,2,4,4,8,2017,5,1,1, , ,1,2,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,22,1,1,6,2,0,4,5,2022,5,1,1, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,4
1381,23,1,1,1,1,70,3,12,1951,1,1,1,1,1,1,1,2,3,1,2, , , , ,1, , , , , , , , , , , , ,522,4530,4, ,48,3,2, , ,28,25,8,2022,1,86.2291289794629,.857601203279229,2,3,3
1381,23,1,1,2,2,59,28,8,1962,2,1,1,1,1,1,1,2,2,8,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,2, , , , , , , , , ,28,25,8,2022,1,86.2291289794629,.857601203279229,2,3,3
1381,23,1,1,3,1,37,21,8,1984,3,1,1,7,1,1,1,2,2,6,2, , , , ,1, , , , , , , , , , , , ,741,4520,7, ,48,3,2, , ,28,25,8,2022,1,86.2291289794629,.857601203279229,2,3,3
1381,23,1,1,4,1,34,2,9,1987,3,1,1,7,1,2,1,2,3,4,2, , , , ,2,2,2,2,2,2,96,2,12,2, , ,2, , , , , , , , , ,28,25,8,2022,1,86.2291289794629,.857601203279229,2,3,3
1381,24,1,1,1,1,49,22,9,1972,1,1,1,6,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,833,8412,2, ,48,7,2, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,3
1381,24,1,1,2,1,18,2,10,2003,3,1,1,7,1,1,1,1,3,4,2, , , , ,1, , , , , , , , , , , , ,941,5610,3, ,35,6,2, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,3
1381,24,1,1,3,1,15,3,10,2006,3,1,1,7, ,1,1,1,2,8,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,1,742,9512,3, ,48,3,3, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,3
1381,24,1,1,4,1,12,11,11,2009,3,1,1,7, ,2,1,1,2,6,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,1,752,2511,3, ,30,3,3, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,3
1382,1,1,1,1,2,55,5,7,1967,1,1,1,6,1,1,1,2,5,1,2, , , , ,2,1, , , , , , , , , , , ,235,8549,2, ,48,3,2, , ,28,16,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,1,1,1,2,1,25,26,7,1996,3,1,1,7,1,2,1,2,4,4,2, , , , ,1, , , , , , , , , , , , ,312,7730,1, ,45,3,2, , ,28,16,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,2,1,1,1,2,40,12,3,1982,2,1,1,1,1,1,1,2,4,4,2, , , , ,1, , , , , , , , , , , , ,222,8610,3, ,48,3,2, , ,28,13,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,2,1,1,2,1,32,16,8,1989,1,1,1,1,1,1,1,2,3,1,2, , , , ,1, , , , , , , , , , , , ,132,1622,4, ,48,3,2, , ,28,13,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,2,1,1,3,1,20,21,6,2002,3,1,1,7,1,1,1,1,3,3,2, , , , ,1, , , , , , , , , , , , ,752,1622,3, ,20,3,2, , ,28,13,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,2,1,1,4,1,7,18,8,2014,3,1,1, , ,2,1,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,28,13,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,3,1,1,1,2,87,20,5,1935,1,1,1,3,1,1,1,2,2,3,2, , , , ,2,2,2,2,2,2,6,2,11,2, , ,1,911,5510,3, ,20,3,2, , ,28,14,7,2022,1,73.2947596325435,.728961022787344,2,3,2
1382,3,1,1,2,2,38,22,11,1983,3,1,1,7,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,421,9200,3, ,30,1,2, , ,28,14,7,2022,1,73.2947596325435,.728961022787344,2,3,2
1382,3,1,1,3,1,20,2,2,2002,5,1,1,6,1,2,1,2,3,2,2, , , , ,1, , , , , , , , , , , , ,723,4520,7, ,20,2,2, , ,28,14,7,2022,1,73.2947596325435,.728961022787344,2,3,2
1382,4,1,1,1,1,51,6,6,1971,1,1,1,6,1,2,1,2,2,1,2, , , , ,1, , , , , , , , , , , , ,541,9319,3, ,10,3,2, , ,28,25,8,2022,1,73.2947596325435,.728961022787344,2,3,1
1382,5,1,1,1,1,57,14,11,9998,8,1,1,6,1,1,1,2,2,5,2, , , , ,1, , , , , , , , , , , , ,961,3811,7, ,10,1,2, , ,28,16,7,2022,1,73.2947596325435,.728961022787344,2,3,3
1382,5,1,1,2,1,54,18,7,9998,1,1,1,6,1,2,1,2,2,8,2, , , , ,1, , , , , , , , , , , , ,341,6910,6, ,40,2,2, , ,28,16,7,2022,1,73.2947596325435,.728961022787344,2,3,3
1382,6,1,1,1,1,97,10,12,1912,1,1,1,3,1,1,2,3, , ,2, , , , ,2,2,2,2,2,2,6,2,11,2, , ,1,941,5610,7, ,30,5,2, , ,28,10,7,2022,1,73.2947596325435,.728961022787344,2,3,3
1382,6,1,1,2,1,53,21,1,1969,3,1,1,6,1,1,1,2,2,7,2, , , , ,2,2,2,2,2,2,7,2,4,2, , ,1,711,4100,7, ,30,2,2, , ,28,10,7,2022,1,73.2947596325435,.728961022787344,2,3,3
1382,6,1,1,3,1,18,18,6,2004,5,1,1,7,1,2,1,2,2,8,2, , , , ,1, , , , , , , , , , , , ,723,3510,3, ,48,3,2, , ,28,10,7,2022,1,73.2947596325435,.728961022787344,2,3,3
1382,7,1,1,1,2,75,26,9,1946,1,1,1,3,1,2,1,2,4,4,2, , , , ,1, , , , , , , , , , , , ,112,8412,1, ,35,3,2, , ,28,10,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,8,1,1,1,2,70,27,2,1952,1,1,1,4,1,2,1,2,2,7,2, , , , ,1, , , , , , , , , , , , ,514,9602,3, ,48,3,2, , ,28,9,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,9,1,1,1,1,73,25,3,1949,1,1,1,6,1,2,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,522,4782,7, ,35,3,2, , ,28,9,7,2022,1,73.2947596325435,.728961022787344,2,3,3
1382,10,1,1,1,1,75,21,9,1946,1,1,1,1,1,1,1,2,6,2,2, , , , ,1, , , , , , , , , , , , ,221,8610,1, ,64,3,2, , ,28,20,9,2022,1,73.2947596325435,.728961022787344,2,3,5
1382,10,1,1,2,2,37,10,2,1985,2,1,1,1,1,1,1,2,4,4,2, , , , ,1, , , , , , , , , , , , ,222,8610,1, ,64,3,2, , ,28,20,9,2022,1,73.2947596325435,.728961022787344,2,3,5
1382,10,1,1,3,2,21,9,2,2003,3,1,1,7,1,2,1,1,4,2,2, , , , ,1, , , , , , , , , , , , ,232,8549,3, ,45,3,2, , ,28,20,9,2022,1,73.2947596325435,.728961022787344,2,3,5
1382,11,1,1,1,1,62,4,10,1959,1,1,1,1,1,1,1,2,5,5,2, , , , ,1, , , , , , , , , , , , ,233,8521,1, ,40,3,2, , ,28,9,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,11,1,1,2,2,53,2,6,1969,2,1,1,1,1,2,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,514,9602,7, ,50,1,2, , ,28,9,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,13,1,1,1,1,24,17,12,1997,1,1,1,2,1,1,1,2,4,2,2, , , , ,1, , , , , , , , , , , , ,251,6201,7, ,70,1,1,3,2,28,13,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,13,1,1,2,2,20,8,8,2001,2,1,1,2,1,2,1,2,4,4,2, , , , ,1, , , , , , , , , , , , ,412,810,3, ,60,3,2, , ,28,13,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,16,1,1,1,1,62,25,9,1959,1,1,1,1,1,1,1,2,3,2,2, , , , ,1, , , , , , , , , , , , ,332,6810,7, ,20,3,2, , ,28,13,7,2022,1,73.2947596325435,.728961022787344,2,3,5
1382,16,1,1,2,1,33,12,7,1989,3,4,1,7,1,2,1,1,4,3,1,2,2,2,2,1, , , , , , , , , , , , ,342,8541,7, ,20,3,2, , ,28,13,7,2022,1,73.2947596325435,.728961022787344,2,3,5
1382,17,1,1,1,1,62,4,6,1960,1,1,1,6,1,2,1,2,4,4,2, , , , ,1, , , , , , , , , , , , ,131,8413,2, ,44,4,2, , ,28,17,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,18,1,1,1,2,34,1,9,1987,1,1,1,4,1,2,1,2,6,4,2, , , , ,1, , , , , , , , , , , , ,221,8610,1, ,70,3,2, , ,28,13,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,19,1,1,1,1,66,10,5,1956,1,1,1,2,1,1,1,2,2,7,2, , , , ,1, , , , , , , , , , , , ,713,4330,7, ,35,2,2, , ,28,9,7,2022,1,73.2947596325435,.728961022787344,2,3,3
1382,19,1,1,2,2,54,23,3,1968,2,1,1,2,1,1,1,2,2,8,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,1,422,4711,3, ,45,3,2, , ,28,9,7,2022,1,73.2947596325435,.728961022787344,2,3,3
1382,19,1,1,3,2,28,9,12,1993,3,1,1,6,1,1,1,2,4,2,2, , , , ,1, , , , , , , , , , , , ,522,4772,3, ,45,3,2, , ,28,9,7,2022,1,73.2947596325435,.728961022787344,2,3,3
1382,19,1,1,4,2,26,15,6,1996,3,1,1,7,1,1,1,2,4,4,2, , , , ,1, , , , , , , , , , , , ,412,8521,3, ,45,3,2, , ,28,9,7,2022,1,73.2947596325435,.728961022787344,2,3,3
1382,19,1,1,5,1,4,8,2,2018,5,1,1, , ,2,2,1,1,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,28,9,7,2022,1,73.2947596325435,.728961022787344,2,3,3
1382,20,1,1,1,1,54,29,12,1967,1,1,1,2,1,1,1,2,3,4,2, , , , ,2,2,2,2,2,2,1,2,11,2, , ,1,421,9200,4, ,35,3,2, , ,28,10,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,20,1,1,2,1,15,6,1,2006,3,1,1,7, ,2,1,1,3,2,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,28,10,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,21,1,1,1,1,39,2,9,1982,1,1,1,1,1,1,1,2,4,4,1,2,3,2, ,1, , , , , , , , , , , , ,312,4100,3, ,65,2,2, , ,28,20,9,2022,1,73.2947596325435,.728961022787344,2,3,5
1382,21,1,1,2,2,33,18,7,1988,2,1,1,1,1,1,1,2,4,4,2, , , , ,1, , , , , , , , , , , , ,312,1200,3, ,65,3,2, , ,28,20,9,2022,1,73.2947596325435,.728961022787344,2,3,5
1382,21,1,1,3,1,6,9,3,2016,3,1,1, , ,2,2,1,1,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,28,20,9,2022,1,73.2947596325435,.728961022787344,2,3,5
1382,22,1,1,1,2,74,12,6,1948,1,6,1,2,1,1,1,2,2,8,2, , , , ,2,2,2,2,2,2,8,2,13,2, , ,1,143,9601,4, ,65,3,2, , ,28,10,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,22,1,1,2,1,69,14,1,1953,2,1,1,2,1,2,2,2,2,2,2, , , , ,1, , , , , , , , , , , , ,713,4330,7, ,35,2,2, , ,28,10,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,24,1,1,1,2,80,23,2,1942,6,1,1,3,1,1,1,2,2,8,2, , , , ,2,2,2,2,2,2,6,2,11,2, , ,1,522,4771,7, ,35,3,2, , ,28,16,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,24,1,1,2,2,52,10,11,1969,1,1,1,4,1,1,1,2,4,4,2, , , , ,2,1, , , , , , , , , , , ,325,8690,3, ,35,3,2, , ,28,16,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1382,24,1,1,3,2,13,23,1,2009,3,1,1,7, ,2,1,1,2,7,1,3,3,2,2,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,28,16,7,2022,1,73.2947596325435,.728961022787344,2,3,4
1383,1,1,1,1,2,74,19,9,1947,1,1,1,3,1,2,1,2,3,1,2, , , , ,2,2,2,2,2,2,6,2,13,2, , ,1,523,7310,3, ,44,3,3, , ,28,25,8,2022,1,86.2291289794629,.857601203279229,2,3,4
1383,2,1,1,1,1,68,20,12,1953,1,1,1,1,1,1,1,2,2,4,2, , , , ,2,2,2,2,2,2,8,2,13,2, , ,2, , , , , , , , , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,5
1383,2,1,1,2,2,68,7,5,1954,2,1,1,1,1,1,1,2,2,4,2, , , , ,2,2,2,2,2,2,8,2,13,2, , ,2, , , , , , , , , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,5
1383,2,1,1,3,2,33,3,3,1989,14,1,1,7,1,2,1,2,4,0,2, , , , ,1, , , , , , , , , , , , ,911,9700,3, ,44,2,2, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,5
1383,3,1,1,1,1,90,8,9,1931,6,1,1,1,1,1,1,2,2,6,2, , , , ,2,2,2,2,2,2,8,2,13,2, , ,2, , , , , , , , , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,5
1383,3,1,1,2,2,82,28,4,1940,6,1,1,1,1,1,1,2,2,3,2, , , , ,2,2,2,2,2,2,8,2,13,2, , ,2, , , , , , , , , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,5
1383,3,1,1,3,1,58,13,4,1964,1,1,1,6,1,2,1,2,4,4,1,96,2,2, ,1, , , , , , , , , , , , ,911,8121,3, ,56,3,2, , ,28,12,7,2022,1,86.2291289794629,.857601203279229,2,3,5
1383,5,1,1,1,1,30,29,3,1992,1,1,1,2,1,1,1,2,4,0,2, , , , ,1, , , , , , , , , , , , ,522,4741,3, ,48,3,2, , ,28,25,8,2022,1,86.2291289794629,.857601203279229,2,3,4
1383,5,1,1,2,2,27,8,3,1995,2,1,1,2,1,2,1,1,4,2,2, , , , ,1, , , , , , , , , , , , ,421,9200,3, ,56,3,2, , ,28,25,8,2022,1,86.2291289794629,.857601203279229,2,3,4
1383,8,1,1,1,2,85,13,2,1937,1,1,1,3,1,1,1,2,3,4,2, , , , ,2,2,2,2,2,2,8,2,13,2, , ,1,11,8422,1, ,45,3,3, , ,28,13,7,2022,1,86.2291289794629,.857601203279229,2,3,5
